,station_id,stime,air_data_value,RH,UGRD,VGRD,HPBL,TMP,goes_measurement
83473,06-065-0500,2019-08-19 22:00:00,3.6,7.6,-2.8719025,2.145893,1370.4514,315.23715,0.16399562
83474,06-065-1016,2019-08-19 22:00:00,7.0,14.7,5.9405975,-1.0416069,944.2015,307.86215,0.038002525
83475,08-103-0006,2019-08-19 22:00:00,10.0,10.400001,1.4405975,7.270893,3476.764,307.42465,-0.013242379
83480,16-053-0003,2019-08-19 22:00:00,3.0,11.5,3.0030975,-1.8541069,1717.0764,306.17465,0.12816273
83481,30-031-0017,2019-08-19 22:00:00,4.0,11.6,3.7530975,4.145893,3018.5764,301.29965,-0.011084698
83482,31-055-0019,2019-08-19 22:00:00,10.0,66.5,-2.9344025,2.458393,851.9515,303.98715,0.28559628
83484,56-039-1013,2019-08-19 22:00:00,2.4,16.6,4.3780975,2.083393,2856.0764,296.23715,0.025133502
83485,06-011-0007,2019-08-19 23:00:00,9.0,36.3,-4.7079544,1.6541214,886.44867,303.91705,0.05842342
83486,06-019-0500,2019-08-19 23:00:00,6.0,23.5,4.6045456,-0.4708786,1141.0111,306.29205,0.009105019
83487,06-029-0018,2019-08-19 23:00:00,2.0,7.8,2.1045456,6.5291214,2551.5737,310.79205,0.11660373
83488,06-065-0500,2019-08-19 23:00:00,3.3000000000000000,7.5,-3.4579544,1.2791214,2038.9486,315.97955,0.11644961
83489,06-065-1016,2019-08-19 23:00:00,7.0,14.8,5.4170456,-0.9708786,1286.3861,307.97955,0.03815664
83490,08-103-0006,2019-08-19 23:00:00,10.0,10.5,0.10454559,6.6541214,3764.5737,307.16705,0.08585678
83495,16-053-0003,2019-08-19 23:00:00,3.0,10.900001,2.4170456,-2.9083786,1980.5111,307.04205,0.15428607
83496,30-031-0017,2019-08-19 23:00:00,6.0,11.7,3.6670456,3.9666214,3536.5112,301.10455,0.04193258
83498,42-003-1376,2019-08-19 23:00:00,5.0,60.3,1.4795456,-0.7208786,1576.5111,300.97955,0.32559043
83499,49-035-4002,2019-08-19 23:00:00,4.1,7.4,0.7295456,5.2791214,3242.1362,308.91705,0.10697122
83500,06-011-0007,2019-08-20 14:00:00,6.0,47.100002,-0.26332283,-1.0596294,137.22133,291.86725,0.54752326
83501,06-019-0500,2019-08-20 14:00:00,10.0,68.1,-0.51332283,-0.30962944,61.346333,290.55475,1.4353316
83504,06-065-1016,2019-08-20 14:00:00,5.0,24.0,5.111677,-0.68462944,55.033833,295.11725,0.28806220000000000
83505,08-103-0006,2019-08-20 14:00:00,11.0,35.100002,-0.57582283,-1.0596294,59.783833,287.80475,0.09148216
83510,16-053-0003,2019-08-20 14:00:00,9.0,64.5,-1.3258228,1.8153706,38.658833,287.11725,0.14873774
83513,49-021-0005,2019-08-20 14:00:00,7.7,32.7,1.1741772,-0.05962944,32.096333,286.92975,-0.05
83514,49-035-4002,2019-08-20 14:00:00,12.0,24.6,-2.4508228,-2.0596294,112.34634,292.99225,0.19682320000000000
83531,06-011-0007,2019-08-20 16:00:00,11.0,48.100002,-2.562664,-3.3444653,104.1855,294.81757,0.16014263
83532,06-019-0500,2019-08-20 16:00:00,9.0,60.9,2.562336,0.59303474,146.9355,294.44257,0.18626598
83537,11-001-0041,2019-08-20 16:00:00,9.0,59.3,-1.750164,0.030534744,1214.4355,304.63007,0.61379486
83538,11-001-0043,2019-08-20 16:00:00,12.0,58.8,-2.312664,0.093034744,1221.6855,304.75507,1.0393972
83539,11-001-0051,2019-08-20 16:00:00,9.0,59.3,-1.750164,0.030534744,1214.4355,304.63007,0.50968677
83540,11-001-0053,2019-08-20 16:00:00,10.0,57.4,-2.437664,-0.094465256,1274.748,305.06757,3.1716475
83541,16-053-0003,2019-08-20 16:00:00,6.0,39.8,-1.500164,0.65553474,144.873,294.63007,0.22949664
83542,30-031-0017,2019-08-20 16:00:00,25.0,37.8,-0.25016403,-0.71946526,153.6855,291.06757,0.09263806
83543,31-055-0019,2019-08-20 16:00:00,16.0,76.5,-0.62516403,0.15553474,488.623,302.88007,0.69270426
83545,49-021-0005,2019-08-20 16:00:00,4.7,16.4,2.249836,-0.84446526,391.4355,298.88007,0.07090714600000000
83546,49-035-4002,2019-08-20 16:00:00,12.3,13.6,1.937336,4.5305347,168.8105,302.25507,0.5076832
83547,06-011-0007,2019-08-20 17:00:00,10.0,51.8,-3.1276093,-3.1573925,140.15721,295.09326,0.17347401
83548,06-019-0500,2019-08-20 17:00:00,11.0,53.2,3.1223907,0.1551075,369.4697,296.71826,0.18649715
83553,11-001-0041,2019-08-20 17:00:00,8.0,54.9,-2.0026093,1.2176075,1462.7197,305.59326,0.7202147
83554,11-001-0043,2019-08-20 17:00:00,12.0,54.4,-2.8151093,1.0926075,1453.8447,305.96826,0.8190056
83555,11-001-0051,2019-08-20 17:00:00,13.0,54.9,-2.0026093,1.2176075,1462.7197,305.59326,0.62666386
83556,11-001-0053,2019-08-20 17:00:00,11.0,53.100002,-3.0026093,0.9051075,1497.5947,306.40576,1.5827473
83559,31-055-0019,2019-08-20 17:00:00,20.0,74.6,-0.87760925,-0.4698925,652.9697,303.71826,0.8462078000000000
83561,49-021-0005,2019-08-20 17:00:00,3.9,10.7,4.8098907,3.8426075,1743.9697,302.65576,0.09756991
83562,49-035-4002,2019-08-20 17:00:00,12.6,11.5,0.80989075,5.0926075,1047.7197,304.09326,0.5654782000000000
83563,06-011-0007,2019-08-20 18:00:00,12.0,51.2,-3.3851557,-2.2935505,185.01335,296.4378,0.15513372
83564,06-019-0500,2019-08-20 18:00:00,11.0,45.7,2.8023443,0.3939495,475.26337,298.6878,0.11845316
83571,11-001-0051,2019-08-20 18:00:00,15.0,52.8,-1.5726557,1.3314495,1541.7633,305.7503,1.3373883
83573,16-053-0003,2019-08-20 18:00:00,6.0,26.7,-1.8851557,0.7064495,520.13837,300.3128,0.19258489
83576,42-003-1376,2019-08-20 18:00:00,10.0,69.5,-0.7601557,2.5814495,1092.8883,301.5003,0.48556697
83577,49-021-0005,2019-08-20 18:00:00,2.7,9.2,5.8648443,5.4564495,1932.3258,304.2503,0.052258622000000000
83578,49-035-4002,2019-08-20 18:00:00,33.1,9.5,1.4273443,5.7689495,1584.0758,305.9378,0.52795
83579,06-011-0007,2019-08-20 19:00:00,11.0,48.4,-4.0247,-1.4792709,391.6059,298.55643,0.08200379
83580,06-019-0500,2019-08-20 19:00:00,18.0,38.7,3.7877998,-0.104270935,549.2934,301.05643,0.07607016
83581,06-029-0018,2019-08-20 19:00:00,5.0,9.5,2.4127998,5.020729,1417.2935,309.68143,0.12484914
83584,06-065-1016,2019-08-20 19:00:00,9.0,14.400001,5.6628,0.083229065,555.4184,307.05643,0.18480183
83585,08-103-0006,2019-08-20 19:00:00,12.0,10.400001,2.1627998,-1.9792709,2769.9185,303.93143,-0.005998738000000000
83593,49-021-0005,2019-08-20 19:00:00,3.2,8.0,5.3503,5.145729,2111.9185,305.30643,-0.040136322
83594,49-035-4002,2019-08-20 19:00:00,28.4,7.5,0.85029984,7.020729,2023.606,307.43143,0.4194495
83595,06-011-0007,2019-08-20 20:00:00,11.0,43.100002,-4.359171,-1.3294544,581.75,300.6133,0.041316103
83596,06-019-0500,2019-08-20 20:00:00,14.0,33.8,4.078329,-1.1419544,700.8125,302.6758,0.0060996823
83597,06-029-0018,2019-08-20 20:00:00,4.0,8.6,3.078329,4.7955456,1603.625,310.7383,0.41998893
83598,06-065-0010,2019-08-20 20:00:00,2.0,8.2,-0.6091709,2.1080456,1599.0625,307.3633,-0.05
83599,06-065-1016,2019-08-20 20:00:00,6.0,11.8,5.640829,0.48304558,779.5,308.7383,0.12284559
83600,08-103-0006,2019-08-20 20:00:00,13.0,8.7,1.7658291,-3.0794544,3347.125,305.7383,-0.027883781
83605,31-055-0019,2019-08-20 20:00:00,26.0,66.8,-0.7341709,1.2330456,1084.3125,305.8633,0.47470152
83607,49-021-0005,2019-08-20 20:00:00,3.0,7.3,3.953329,5.7955456,2308.375,306.1133,-0.05
83608,49-035-4002,2019-08-20 20:00:00,46.8,7.2000003,0.14082909,5.6705456,2363.0625,308.1133,0.32019624
83610,06-011-0007,2019-08-20 21:00:00,11.0,37.7,-4.2809734,-0.6233673,665.522,302.11005,0.04123904
83611,06-019-0500,2019-08-20 21:00:00,11.0,30.9,4.4690266,-1.0608673,745.272,304.11005,0.1133672
83612,06-065-0010,2019-08-20 21:00:00,2.0,7.8,0.15652657,4.1891327,1741.2095,309.04755,0.054878663
83613,06-065-1016,2019-08-20 21:00:00,8.0,10.7,5.3440266,0.3766327,957.0845,309.48505,0.06736238
83614,08-103-0006,2019-08-20 21:00:00,13.0,7.4,0.031526566,-1.2483673,3930.147,306.42255,-0.015245941
83616,16-053-0003,2019-08-20 21:00:00,17.0,10.5,-1.6559734,-0.06086731,1703.647,305.67255,0.06898065
83618,31-055-0019,2019-08-20 21:00:00,20.0,64.9,-0.46847343,0.5016327,1185.3345,305.98505,0.38061127
83619,42-003-1376,2019-08-20 21:00:00,14.0,63.0,-0.40597343,2.4391327,1557.5845,302.61005,0.39494443
83620,49-021-0005,2019-08-20 21:00:00,3.1,6.9,3.5940266,6.1266327,2557.4595,306.61005,-0.05
83621,49-035-4002,2019-08-20 21:00:00,16.5,7.3,-0.84347343,5.0016327,2474.7095,308.54755,0.23620085
83622,06-011-0007,2019-08-20 22:00:00,9.0,31.7,-3.9733543,0.7363281,974.1213,304.02698,0.09055744
83623,06-019-0500,2019-08-20 22:00:00,10.0,28.7,4.4016457,-0.5761719,983.5588,305.52698,0.115756065
83624,06-065-0010,2019-08-20 22:00:00,2.0,8.3,0.96414566,3.9863281,1848.3088,309.52698,0.006716162
83625,06-065-0500,2019-08-20 22:00:00,2.3000000000000000,5.9,-2.0358543,1.6738281,2142.9338,317.33948,0.15320723
83626,06-065-1016,2019-08-20 22:00:00,9.0,9.8,5.3391457,0.111328125,1086.3713,309.96448,0.042703178
83627,08-103-0006,2019-08-20 22:00:00,12.0,7.5,5.0266457,6.986328,3652.3713,308.58948,0.017119262
83629,16-053-0003,2019-08-20 22:00:00,15.0,10.5,-0.97335434,-1.2636719,2621.6213,306.40198,0.07869020000000000
83631,31-055-0019,2019-08-20 22:00:00,21.0,63.4,-0.22335434,-1.2636719,1326.3088,306.21448,0.36959168
83633,49-021-0005,2019-08-20 22:00:00,3.5,7.0,3.5891457,5.361328,2758.1838,306.90198,-0.04298754
83634,49-035-4002,2019-08-20 22:00:00,19.3,7.2000003,-0.47335434,4.486328,3107.9963,309.21448,0.16430387
83637,06-019-0500,2019-08-20 23:00:00,6.0,26.5,4.5829296,-1.4444332,1029.5337,306.3873,0.05549514
83638,06-029-0018,2019-08-20 23:00:00,2.0,6.9,7.5204296,0.18056679,2419.4712,313.0748,0.109899506
83639,06-065-0010,2019-08-20 23:00:00,2.0,7.9,1.8329296,3.9930668,1949.4087,310.1373,0.01272684
83640,06-065-0500,2019-08-20 23:00:00,3.8,5.8,-1.2295704,1.5555668,2413.3462,317.9498,0.10157703
83641,06-065-1016,2019-08-20 23:00:00,8.0,11.0,5.9579296,0.11806679,1081.0962,310.0123,0.04532322
83642,08-103-0006,2019-08-20 23:00:00,12.0,7.3,-0.2920704,7.055567,4032.5337,308.3873,0.04794326
83647,16-053-0003,2019-08-20 23:00:00,17.0,9.6,-0.8545704,-1.2569332,3565.8462,307.1998,0.09232983
83650,49-021-0005,2019-08-20 23:00:00,4.3,6.5,2.9579296,5.493067,3047.5962,307.0748,0.0017843209
83651,49-035-4002,2019-08-20 23:00:00,4.1,6.1,-1.1670704,5.055567,3387.5962,309.6998,0.09348573
83654,06-019-0500,2019-08-21 14:00:00,7.0,65.9,-0.19575119,0.42012787,50.206978,291.09512,0.9216496
83655,06-029-0018,2019-08-21 14:00:00,8.0,20.1,2.1167488,0.79512787,51.394478,293.53262,1.5520004000000000
83658,06-065-1016,2019-08-21 14:00:00,5.0,21.6,4.741749,-1.4548721,45.331978,297.09512,0.3803801
83659,08-103-0006,2019-08-21 14:00:00,11.0,30.4,-0.8207512,1.6701279,47.519478,287.97012,0.08007729
83660,11-001-0041,2019-08-21 14:00:00,7.0,82.3,1.3042488,2.3576279,418.83197,299.90762,0.36620104
83661,11-001-0043,2019-08-21 14:00:00,7.0,83.4,1.1167488,2.3576279,402.45697,299.59512,0.3655075
83662,11-001-0051,2019-08-21 14:00:00,8.0,82.3,1.3042488,2.3576279,418.83197,299.90762,0.27311257
83663,11-001-0053,2019-08-21 14:00:00,10.0,81.0,1.0542488,2.4201279,452.39447,299.97012,0.62365854
83664,16-053-0003,2019-08-21 14:00:00,12.0,51.3,-1.3832512,1.3576279,41.081978,287.72012,0.12168969
83667,49-021-0005,2019-08-21 14:00:00,9.6,23.0,1.0542488,-0.51737213,29.144478,285.90762,-0.05
83668,49-035-4002,2019-08-21 14:00:00,8.4,26.5,-0.8832512,0.42012787,29.519478,292.34512,0.16515152
83669,56-039-1013,2019-08-21 14:00:00,4.4,67.700005,-1.1957512,2.7326279,30.644478,283.09512,0.08701269
83671,06-019-0500,2019-08-21 15:00:00,7.0,68.4,1.0219269,1.0140667,56.923298,292.39212,0.17401342
83677,11-001-0041,2019-08-21 15:00:00,8.0,72.8,0.45942688,2.8265667,635.7983,301.89212,0.3757565
83678,11-001-0043,2019-08-21 15:00:00,10.0,73.1,0.39692688,2.7015667,650.2358,301.70462,0.5139251
83679,11-001-0051,2019-08-21 15:00:00,11.0,72.8,0.45942688,2.8265667,635.7983,301.89212,0.31033257
83680,11-001-0053,2019-08-21 15:00:00,11.0,70.9,0.27192688,2.7640667,700.7983,302.20462,0.6553302
83682,30-031-0017,2019-08-21 15:00:00,7.0,66.4,1.0219269,-0.9234333,91.735794,286.26712,0.07714900400000000
83684,42-003-1376,2019-08-21 15:00:00,15.0,89.8,1.5844269,2.5765667,489.1108,296.82962,2.3044143000000000
83685,49-021-0005,2019-08-21 15:00:00,6.3,15.7,1.9594269,-0.110933304,45.923298,293.32962,0.05472454
83686,49-035-4002,2019-08-21 15:00:00,8.1,18.2,0.08442688,0.3890667,87.110794,298.14212,0.33152404
83687,56-039-1013,2019-08-21 15:00:00,3.2,62.0,-0.29057312,2.3890667,45.798298,286.76712,0.08562560400000000
83695,11-001-0041,2019-08-21 16:00:00,6.0,66.200005,0.6823139,3.1219606,897.6468,303.40475,0.47755277
83698,11-001-0053,2019-08-21 16:00:00,10.0,62.4,0.6198139,3.0594606,1034.8342,304.09225,0.8559944000000000
83700,30-031-0017,2019-08-21 16:00:00,18.0,46.4,0.24481392,-0.81553936,192.89679,290.96725,0.06512764
83703,49-021-0005,2019-08-21 16:00:00,5.8,10.8,2.182314,-0.69053936,179.89679,299.02975,0.12199792
83704,49-035-4002,2019-08-21 16:00:00,9.9,13.2,1.1198139,1.2469606,339.7718,302.21725,0.5150039000000000
83705,06-011-0007,2019-08-21 17:00:00,10.0,54.100002,-2.3949575,-1.6719189,202.45729,297.75903,0.18118002
83706,06-019-0500,2019-08-21 17:00:00,12.0,53.3,2.3550425,0.70308113,318.08228,296.75903,0.21285166
83712,11-001-0041,2019-08-21 17:00:00,12.0,60.600002,0.23004246,3.0780811,1253.0823,304.57153,0.40457693
83713,11-001-0043,2019-08-21 17:00:00,11.0,60.3,0.60504246,2.3280811,1308.2073,304.32153,1.0760008
83714,11-001-0051,2019-08-21 17:00:00,9.0,60.600002,0.23004246,3.0780811,1253.0823,304.57153,0.41451767
83715,11-001-0053,2019-08-21 17:00:00,10.0,56.9,0.35504246,2.8905811,1364.2698,305.19653,0.98953944
83716,16-053-0003,2019-08-21 17:00:00,9.0,27.4,-1.4574575,0.70308113,351.39478,298.07153,0.30701897
83717,30-031-0017,2019-08-21 17:00:00,18.0,33.9,0.41754246,-0.60941887,588.5823,294.19653,0.057036344
83720,49-021-0005,2019-08-21 17:00:00,4.1,8.6,2.9175425,-1.6094189,908.2073,302.13403,0.11984025
83721,49-035-4002,2019-08-21 17:00:00,9.1,9.5,1.1675425,2.6405811,618.6448,304.50903,0.58142966
83722,06-011-0007,2019-08-21 18:00:00,12.0,47.8,-3.8123312,-1.1070127,376.97864,300.01294,0.18780717
83723,06-019-0500,2019-08-21 18:00:00,11.0,47.0,3.1876688,0.26798725,408.22864,298.95044,0.16669273
83729,11-001-0041,2019-08-21 18:00:00,8.0,56.2,0.1251688,3.5179873,1625.4161,305.82544,0.63252044
83731,11-001-0051,2019-08-21 18:00:00,10.0,56.2,0.1251688,3.5179873,1625.4161,305.82544,0.5132315
83733,16-053-0003,2019-08-21 18:00:00,7.0,22.9,-0.5623312,0.51798725,516.72864,300.57544,0.3374577
83737,49-021-0005,2019-08-21 18:00:00,2.9,8.1,3.4376688,-1.7945127,1786.2911,304.07544,0.076763704
83738,49-035-4002,2019-08-21 18:00:00,9.4,8.2,1.8126688,3.2054873,805.72864,306.20044,0.5660947
83739,06-011-0007,2019-08-21 19:00:00,9.0,39.100002,-3.9535084,-0.7558594,494.42447,302.09988,0.11390662
83740,06-019-0500,2019-08-21 19:00:00,7.0,41.600002,3.9214916,0.056640625,536.737,301.22488,0.09941934
83743,06-065-1016,2019-08-21 19:00:00,6.0,8.400001,4.9839916,-0.31835938,640.862,309.28738,0.1611444
83749,16-053-0003,2019-08-21 19:00:00,7.0,19.4,0.35899162,0.056640625,641.112,305.84988,0.25107342
83753,49-021-0005,2019-08-21 19:00:00,2.2,7.3,5.1714916,-1.1308594,2820.737,306.09988,0.019739304
83754,49-035-4002,2019-08-21 19:00:00,32.5,9.400001,1.2964916,2.6816406,913.862,306.09988,0.49165475
83755,06-011-0007,2019-08-21 20:00:00,9.0,35.600002,-3.5754414,-0.017019272,743.4189,303.83612,0.11845316
83756,06-019-0500,2019-08-21 20:00:00,8.0,36.3,3.7370586,-0.20451927,604.0439,302.83612,0.15035601
83757,06-029-0018,2019-08-21 20:00:00,5.0,6.7000003,-1.5129414,1.3579807,1591.044,309.64862,0.48317814
83758,06-065-0010,2019-08-21 20:00:00,4.0,7.9,0.73705864,4.2954807,1577.044,309.46112,-0.05
83760,06-065-1016,2019-08-21 20:00:00,7.0,6.9,5.2995586,-0.45451927,890.7314,310.64862,0.10042113
83766,16-053-0003,2019-08-21 20:00:00,5.0,16.5,0.73705864,-0.5795193,811.8564,304.71112,0.1449618
83770,49-021-0005,2019-08-21 20:00:00,2.1,6.6,5.9870586,1.4204807,3522.3564,307.52362,-0.02241252
83771,49-035-4002,2019-08-21 20:00:00,6.1000000000000000,8.1,1.1120586,3.1079807,2243.919,308.21112,0.3759106
83773,06-019-0500,2019-08-21 21:00:00,11.0,31.1,3.854846,-0.47856712,820.9482,304.88382,0.12508033
83774,06-065-0010,2019-08-21 21:00:00,2.0,7.1,0.792346,5.083933,1693.2607,310.44632,0.057884004
83775,06-065-0500,2019-08-21 21:00:00,4.0,5.1,-2.332654,4.646433,1587.0732,318.88382,0.2655607
83776,06-065-1016,2019-08-21 21:00:00,11.0,6.1,5.229846,0.08393288,1060.5732,311.63382,0.062045243
83785,42-003-1376,2019-08-21 21:00:00,7.0,71.1,3.604846,2.2714329,1237.5732,299.63382,0.35001847
83786,49-035-4002,2019-08-21 21:00:00,5.8,7.8,2.104846,1.2089329,3399.8857,308.32132,0.29276288
83787,06-011-0007,2019-08-21 22:00:00,10.0,28.0,-4.9762363,2.9426117,1240.7719,306.7012,0.09556635
83788,06-019-0500,2019-08-21 22:00:00,10.0,28.4,4.0237637,-1.4323883,985.9593,306.0137,0.067824736
83789,06-065-0010,2019-08-21 22:00:00,6.0,5.4,1.1487637,4.1926117,1694.8344,310.5137,0.012264479000000000
83790,06-065-0500,2019-08-21 22:00:00,3.8,4.0,-2.9137363,3.5051117,1601.2719,319.3887,0.16037380000000000
83791,06-065-1016,2019-08-21 22:00:00,9.0,6.0,5.1487637,-0.4323883,1194.0219,311.9512,0.046941478
83798,49-035-4002,2019-08-21 22:00:00,7.4,7.7000003,1.9612637,0.6926117,3326.5217,308.5762,0.21994118
83800,06-019-0500,2019-08-21 23:00:00,14.0,26.800001,4.457596,-2.325966,1043.4178,307.17676,0.12161262
83801,06-029-0018,2019-08-21 23:00:00,3.0,6.9,1.1450958,5.049034,2556.6055,313.11426,0.08701269
83802,06-065-0010,2019-08-21 23:00:00,3.0,4.9,1.3950958,4.111534,2079.2305,310.98926,0.020432841
83803,06-065-0500,2019-08-21 23:00:00,2.9,3.8,-3.2299042,3.611534,2130.918,319.98926,0.112365425
83804,06-065-1016,2019-08-21 23:00:00,10.0,6.5,4.895096,0.11153412,1301.1053,312.05176,0.04740384
83813,06-065-0500,2019-08-22 14:00:00,13.3,7.8,2.9344606,1.3117933,55.234756,301.36832,0.3826919
83814,06-065-1016,2019-08-22 14:00:00,12.0,18.800001,5.7469606,-0.8757067,47.984756,296.11832,0.3242804
83816,11-001-0041,2019-08-22 14:00:00,11.0,72.5,2.1219606,0.18679333,570.04724,300.93082,0.290374
83818,11-001-0053,2019-08-22 14:00:00,14.0,70.5,2.0594606,-0.00070667267,611.85974,301.11832,0.5693312
83832,11-001-0041,2019-08-22 15:00:00,8.0,64.700005,2.4893837,0.55365086,906.4022,302.44763,0.39895156
83833,11-001-0043,2019-08-22 15:00:00,7.0,64.8,2.4893837,0.55365086,923.8397,302.32263,0.5744172
83834,11-001-0051,2019-08-22 15:00:00,11.0,64.700005,2.4893837,0.55365086,906.4022,302.44763,0.35256144
83835,11-001-0053,2019-08-22 15:00:00,9.0,61.600002,2.4893837,0.36615086,998.5897,302.88513,0.75674117
83839,42-003-1376,2019-08-22 15:00:00,15.0,79.9,1.9893837,2.3036509,811.4647,298.07263,1.8913727
83843,06-011-0007,2019-08-22 16:00:00,7.0,47.8,-1.050108,-2.7888546,536.796,299.50446,0.14357473
83852,11-001-0051,2019-08-22 16:00:00,8.0,58.3,2.574892,0.8986454,1079.671,303.62946,0.6179561
83856,31-055-0019,2019-08-22 16:00:00,18.0,84.3,-1.737608,-0.2888546,438.85852,294.12946,0.71281695
83857,42-003-1376,2019-08-22 16:00:00,8.0,77.5,2.449892,2.7111454,1042.671,298.94196,1.1243174000000000
83860,06-011-0007,2019-08-22 17:00:00,6.0,45.100002,-1.9605408,-3.5538197,540.4912,300.49515,0.13155337
83873,31-055-0019,2019-08-22 17:00:00,10.0,82.1,-1.8980408,-0.55381966,498.49124,295.18265,0.49473715
83877,06-011-0007,2019-08-22 18:00:00,5.0,41.7,-2.2433271,-3.463725,644.7048,301.94095,0.10319528
83878,06-019-0500,2019-08-22 18:00:00,10.0,46.7,2.7566729,0.2862749,546.6423,300.44095,0.22086592
83884,11-001-0041,2019-08-22 18:00:00,17.0,49.9,2.5066729,-0.21372509,1440.9548,305.31595,0.6418447000000000
83886,11-001-0051,2019-08-22 18:00:00,9.0,49.9,2.5066729,-0.21372509,1440.9548,305.31595,0.5604693000000000
83890,31-055-0019,2019-08-22 18:00:00,8.0,72.700005,-2.4933271,-0.2762251,763.2048,297.00345,0.47762984
83895,06-011-0007,2019-08-22 19:00:00,6.0,34.8,-2.8043032,-3.98448,765.11487,303.53848,0.04917622
83896,06-019-0500,2019-08-22 19:00:00,8.0,40.7,3.6331968,0.078020096,668.36487,302.10098,0.10157703
83897,06-029-0018,2019-08-22 19:00:00,12.0,12.0,2.1956968,4.20302,1514.8024,309.28848,0.260783
83900,06-065-1016,2019-08-22 19:00:00,9.0,10.900001,5.445697,-0.3594799,335.67737,307.28848,0.22518127
83908,31-055-0019,2019-08-22 19:00:00,3.0,65.1,-2.7418032,0.015520096,866.42737,298.10098,0.41706067
83913,06-011-0007,2019-08-22 20:00:00,19.0,29.1,-3.6409283,-4.3533173,1068.0012,305.11615,0.0047896616
83914,06-019-0500,2019-08-22 20:00:00,8.0,36.3,3.7340717,-0.16581726,732.4387,303.86615,0.004173182
83915,06-029-0018,2019-08-22 20:00:00,10.0,10.900001,2.9840717,5.4591827,1569.6262,310.55365,0.2944582000000000
83916,06-065-0010,2019-08-22 20:00:00,3.0,11.0,2.1090717,5.5216827,747.8137,307.80365,-0.05
83917,06-065-0500,2019-08-22 20:00:00,8.5,12.3,-2.8284283,4.0216827,763.5012,314.80365,0.45828778
83918,06-065-1016,2019-08-22 20:00:00,9.0,10.3,5.7965717,-0.54081726,522.3137,308.24115,0.21616526
83920,11-001-0041,2019-08-22 20:00:00,10.0,47.9,0.17157173,0.52168274,1637.6262,306.05365,0.9045422
83922,11-001-0051,2019-08-22 20:00:00,10.0,47.9,0.17157173,0.52168274,1637.6262,306.05365,0.5270253
83924,16-053-0003,2019-08-22 20:00:00,6.0,39.8,8.234072,-0.79081726,903.4387,296.42865,0.19666907
83930,06-011-0007,2019-08-22 21:00:00,22.0,25.0,-3.7324696,-4.0221786,1134.856,306.30826,-0.014167100000000000
83931,06-019-0500,2019-08-22 21:00:00,6.0,32.9,3.5800304,-0.08467865,893.2935,304.93326,0.11529371
83932,06-029-0018,2019-08-22 21:00:00,8.0,10.3,3.8300304,6.5403214,1804.4185,311.62076,0.385389
83933,06-065-0500,2019-08-22 21:00:00,8.700000000000000,10.2,-3.9199696,4.5403214,984.981,316.24576,0.32404923
83934,06-065-1016,2019-08-22 21:00:00,12.0,9.6,5.4550304,0.10282135,893.606,308.99576,0.15598139
83940,16-053-0003,2019-08-22 21:00:00,11.0,30.9,8.14253,-0.52217865,1160.106,297.62076,0.12230617
83942,31-055-0019,2019-08-22 21:00:00,9.0,53.9,-3.3574696,0.22782135,1116.731,299.93326,0.204298
83947,06-011-0007,2019-08-22 23:00:00,8.0,17.6,-2.8672314,-3.469778,1311.8228,308.21994,0.020972263
83948,06-019-0500,2019-08-22 23:00:00,5.0,28.300001,4.3202686,-1.1572781,1261.1978,307.09494,0.08292851
83949,06-029-0018,2019-08-22 23:00:00,10.0,10.900001,7.3827686,3.655222,1589.1353,311.53244,0.09132804
83952,06-065-1016,2019-08-22 23:00:00,7.0,11.6,6.3202686,1.2802219,1185.6978,309.65744,0.120456725
83957,16-053-0003,2019-08-22 23:00:00,7.0,25.5,7.9452686,-1.1572781,1475.0103,299.09494,0.12692976
83963,06-011-0007,2019-08-23 14:00:00,4.0,24.5,2.4276829,-3.315051,199.52261,299.29462,-0.05
83964,06-019-0500,2019-08-23 14:00:00,11.0,64.5,-3.0098171,1.3724489,44.272617,297.04462,2.368451
83965,06-029-0018,2019-08-23 14:00:00,15.0,27.6,1.6776829,0.37244892,74.64761,295.41962,1.814775
