GEOID,YYYYMM,deaths
39099,200601,13
39113,200601,20
39151,200601,22
39153,200601,31
39155,200601,18
39165,200601,11
39173,200601,13
40109,200601,53
40143,200601,38
41005,200601,19
41019,200601,10
41029,200601,15
41033,200601,11
41039,200601,20
41047,200601,11
41051,200601,38
41067,200601,15
42003,200601,43
42007,200601,11
42011,200601,14
42017,200601,38
42029,200601,14
42041,200601,17
42043,200601,12
42045,200601,26
42055,200601,10
42069,200601,14
42071,200601,33
42077,200601,12
42079,200601,10
42085,200601,10
42089,200601,12
42091,200601,33
42095,200601,11
42101,200601,70
42107,200601,17
42129,200601,18
42133,200601,12
44003,200601,21
44007,200601,27
44009,200601,13
45019,200601,14
45045,200601,20
45063,200601,14
45077,200601,12
45083,200601,13
45091,200601,11
46099,200601,10
47037,200601,18
47065,200601,12
47093,200601,24
47157,200601,19
48029,200601,46
48039,200601,16
48085,200601,12
48113,200601,84
48121,200601,16
48135,200601,14
48141,200601,21
48201,200601,76
48303,200601,23
48309,200601,10
48339,200601,18
48375,200601,10
48381,200601,15
48439,200601,69
48441,200601,13
48453,200601,23
48485,200601,10
49011,200601,14
49035,200601,23
49049,200601,11
51041,200601,11
51059,200601,16
51087,200601,10
51810,200601,15
53011,200601,23
53033,200601,72
53035,200601,12
53053,200601,30
53061,200601,25
53063,200601,23
54011,200601,14
54039,200601,12
55035,200601,10
55059,200601,11
55079,200601,31
55133,200601,18
55139,200601,11
01073,200602,20
01089,200602,11
01097,200602,24
04013,200602,155
04015,200602,19
04019,200602,60
04021,200602,20
04025,200602,13
04027,200602,10
06001,200602,38
06007,200602,23
06013,200602,40
06019,200602,32
06029,200602,34
06037,200602,265
06053,200602,13
06059,200602,66
06061,200602,18
06065,200602,96
06067,200602,53
06071,200602,87
06073,200602,114
06075,200602,25
06077,200602,24
06079,200602,10
06081,200602,20
06083,200602,17
06085,200602,33
06087,200602,10
06089,200602,15
06095,200602,14
06097,200602,18
06099,200602,21
06107,200602,13
06111,200602,25
08001,200602,20
08005,200602,15
08013,200602,11
08031,200602,23
08041,200602,19
08059,200602,21
08069,200602,12
08101,200602,13
08123,200602,14
09001,200602,19
09003,200602,28
09005,200602,10
09009,200602,36
09011,200602,16
10003,200602,17
12005,200602,12
12009,200602,26
12011,200602,68
12015,200602,15
12017,200602,13
12021,200602,15
12031,200602,37
12033,200602,13
12053,200602,16
12055,200602,13
12057,200602,60
12069,200602,12
12071,200602,19
12081,200602,20
12083,200602,30
12085,200602,14
12086,200602,63
12091,200602,12
12095,200602,38
12097,200602,12
12099,200602,41
12101,200602,34
12103,200602,55
12105,200602,37
12107,200602,10
12111,200602,10
12115,200602,24
12117,200602,16
12127,200602,38
13089,200602,12
13113,200602,10
13121,200602,25
13135,200602,12
15003,200602,18
17019,200602,13
17031,200602,119
17043,200602,29
17097,200602,18
17115,200602,10
17119,200602,20
17163,200602,14
17183,200602,13
17197,200602,14
17201,200602,11
18003,200602,13
18057,200602,10
18063,200602,11
18089,200602,22
18097,200602,56
18141,200602,13
18163,200602,14
19113,200602,13
20091,200602,10
20173,200602,26
20177,200602,14
21111,200602,36
22017,200602,20
22033,200602,15
22051,200602,25
22073,200602,10
24001,200602,11
24003,200602,14
24005,200602,26
24031,200602,23
24033,200602,12
24510,200602,21
25001,200602,16
25005,200602,18
25009,200602,26
25013,200602,25
25017,200602,31
25021,200602,20
25023,200602,18
25025,200602,18
25027,200602,25
26049,200602,15
26077,200602,13
26081,200602,14
26099,200602,34
26121,200602,14
26125,200602,27
26161,200602,10
26163,200602,55
27053,200602,30
27123,200602,18
28049,200602,14
29021,200602,12
29047,200602,15
29077,200602,16
29095,200602,40
29183,200602,18
29189,200602,40
29510,200602,12
31055,200602,17
31109,200602,13
32003,200602,59
32031,200602,15
33011,200602,16
33015,200602,14
34003,200602,28
34005,200602,20
34007,200602,18
34013,200602,18
34017,200602,20
34021,200602,15
34023,200602,23
34025,200602,13
34027,200602,17
34029,200602,32
34031,200602,17
35001,200602,18
35013,200602,11
35045,200602,10
36005,200602,22
36029,200602,36
36047,200602,50
36055,200602,17
36059,200602,37
36061,200602,19
36063,200602,13
36067,200602,19
36071,200602,10
36075,200602,10
36081,200602,31
36083,200602,12
36085,200602,10
36087,200602,11
36103,200602,47
36113,200602,10
36119,200602,25
37001,200602,12
37057,200602,12
37067,200602,22
37071,200602,16
37081,200602,24
37097,200602,11
37119,200602,20
37157,200602,12
39003,200602,11
39017,200602,13
39035,200602,51
39049,200602,38
39061,200602,39
39089,200602,13
39093,200602,13
39095,200602,17
39099,200602,10
39113,200602,30
39151,200602,18
39153,200602,18
40109,200602,44
40143,200602,29
41005,200602,18
41029,200602,16
41039,200602,11
41051,200602,25
41067,200602,14
42003,200602,41
42011,200602,10
42017,200602,16
42019,200602,13
42041,200602,10
42045,200602,23
42049,200602,10
42069,200602,14
42071,200602,15
42077,200602,11
42079,200602,11
42091,200602,29
42101,200602,44
42107,200602,10
42129,200602,13
42133,200602,15
44007,200602,20
45007,200602,10
45019,200602,11
45045,200602,14
45079,200602,10
46099,200602,10
47037,200602,32
47065,200602,13
47093,200602,14
47157,200602,21
47163,200602,10
48029,200602,47
48085,200602,11
48113,200602,55
48121,200602,21
48141,200602,30
48201,200602,60
48215,200602,12
48245,200602,10
48303,200602,15
48339,200602,14
48355,200602,16
48375,200602,11
48381,200602,13
48439,200602,50
48441,200602,10
48453,200602,14
48485,200602,13
49035,200602,16
51059,200602,14
51087,200602,11
53009,200602,12
53011,200602,15
53015,200602,10
53033,200602,46
53053,200602,29
53061,200602,20
53063,200602,29
54039,200602,13
55025,200602,13
55079,200602,41
55133,200602,19
01055,200603,10
01073,200603,36
01089,200603,13
01097,200603,31
04013,200603,152
04015,200603,30
04019,200603,56
04021,200603,18
04025,200603,18
04027,200603,13
05051,200603,10
05119,200603,14
06001,200603,57
06007,200603,16
06013,200603,35
06017,200603,10
06019,200603,32
06029,200603,36
06033,200603,10
06037,200603,280
06053,200603,13
06055,200603,10
06059,200603,82
06061,200603,24
06065,200603,74
06067,200603,65
06071,200603,77
06073,200603,87
06075,200603,31
06077,200603,23
06081,200603,20
06083,200603,16
06085,200603,36
06087,200603,12
06089,200603,18
06095,200603,19
06097,200603,21
06099,200603,15
06107,200603,20
06111,200603,22
06113,200603,12
08001,200603,12
08005,200603,20
08031,200603,29
08041,200603,23
08059,200603,33
08077,200603,14
08101,200603,10
09001,200603,29
09003,200603,49
09005,200603,17
09009,200603,42
09011,200603,22
10003,200603,20
10005,200603,10
11001,200603,12
12005,200603,10
12009,200603,43
12011,200603,57
12015,200603,14
12017,200603,25
12021,200603,13
12031,200603,44
12033,200603,16
12053,200603,20
12055,200603,13
12057,200603,53
12069,200603,23
12071,200603,27
12081,200603,12
12083,200603,23
12085,200603,11
12086,200603,71
12091,200603,11
12095,200603,29
12099,200603,62
12101,200603,29
12103,200603,51
12105,200603,35
12111,200603,14
12115,200603,27
12117,200603,14
12127,200603,28
13051,200603,12
13067,200603,12
13089,200603,11
13121,200603,22
13135,200603,16
13215,200603,10
13245,200603,10
15003,200603,24
16001,200603,19
16055,200603,10
17031,200603,156
17043,200603,27
17089,200603,23
17097,200603,13
17119,200603,16
17163,200603,11
17197,200603,15
17201,200603,14
18003,200603,15
18035,200603,13
18057,200603,14
18081,200603,11
18089,200603,20
18097,200603,60
18141,200603,21
18157,200603,10
19113,200603,18
19153,200603,14
19163,200603,11
19193,200603,15
20091,200603,20
20173,200603,21
20177,200603,14
21067,200603,10
21111,200603,37
21227,200603,11
22017,200603,18
22033,200603,14
22051,200603,19
22103,200603,11
23005,200603,12
23031,200603,12
24003,200603,34
24005,200603,48
24025,200603,12
24031,200603,24
24033,200603,14
24043,200603,13
24510,200603,32
25001,200603,27
25005,200603,36
25009,200603,25
25013,200603,25
25015,200603,10
25017,200603,56
25021,200603,34
25023,200603,29
25025,200603,17
25027,200603,38
26049,200603,20
26065,200603,13
26077,200603,11
26081,200603,23
26099,200603,34
26115,200603,11
26125,200603,41
26145,200603,10
26163,200603,81
27003,200603,12
27053,200603,28
27123,200603,17
27137,200603,13
29047,200603,15
29095,200603,36
29099,200603,16
29183,200603,14
29189,200603,37
29510,200603,13
30111,200603,10
31055,200603,25
32003,200603,73
32031,200603,25
33011,200603,18
33015,200603,15
34001,200603,10
34003,200603,17
34005,200603,15
34007,200603,29
34013,200603,14
34017,200603,21
34021,200603,12
34023,200603,22
34025,200603,16
34027,200603,16
34029,200603,26
34031,200603,17
34039,200603,21
35001,200603,30
36001,200603,13
36005,200603,36
36013,200603,10
36027,200603,11
36029,200603,41
36047,200603,38
36055,200603,29
36059,200603,38
36061,200603,22
36063,200603,15
36065,200603,18
36067,200603,24
36071,200603,16
36081,200603,34
36083,200603,12
36089,200603,12
36091,200603,13
36093,200603,10
36103,200603,54
36119,200603,20
37001,200603,10
37019,200603,11
37021,200603,10
37025,200603,15
37035,200603,16
37067,200603,16
37071,200603,10
37081,200603,28
37119,200603,31
37129,200603,12
37183,200603,20
39003,200603,10
39017,200603,27
39035,200603,67
39049,200603,50
39061,200603,52
39085,200603,15
39093,200603,15
39095,200603,24
39099,200603,16
39103,200603,11
39113,200603,21
39151,200603,19
39153,200603,31
39155,200603,17
39167,200603,10
40027,200603,18
40101,200603,13
40109,200603,46
40143,200603,29
41005,200603,13
41017,200603,13
41019,200603,11
41039,200603,27
41047,200603,12
41051,200603,41
41067,200603,10
42003,200603,50
42007,200603,13
42011,200603,17
42013,200603,11
42017,200603,22
42029,200603,16
42041,200603,10
42045,200603,44
42049,200603,10
42055,200603,10
42069,200603,10
42071,200603,27
42077,200603,11
42079,200603,16
42081,200603,11
42091,200603,30
42095,200603,14
42101,200603,67
42107,200603,12
42125,200603,11
42129,200603,18
42133,200603,14
44003,200603,10
44007,200603,28
45007,200603,13
45019,200603,17
45045,200603,21
45051,200603,15
45063,200603,11
45083,200603,13
45091,200603,11
47037,200603,27
47065,200603,15
47093,200603,12
47157,200603,29
47163,200603,12
48029,200603,47
48039,200603,22
48113,200603,69
48121,200603,15
48141,200603,22
48167,200603,10
48201,200603,69
48215,200603,11
48303,200603,16
48339,200603,12
48355,200603,14
48375,200603,12
48439,200603,53
48453,200603,10
48491,200603,13
49035,200603,30
51041,200603,10
51059,200603,13
51087,200603,11
51700,200603,11
51710,200603,11
51760,200603,12
51770,200603,11
51810,200603,12
53011,200603,17
53033,200603,50
53053,200603,37
53061,200603,19
53063,200603,22
53067,200603,13
53077,200603,13
54039,200603,10
55025,200603,14
55059,200603,15
55079,200603,31
55101,200603,11
55133,200603,16
01073,200604,20
01089,200604,10
01097,200604,14
01101,200604,11
04013,200604,139
04015,200604,18
04019,200604,33
04021,200604,10
04025,200604,14
05119,200604,11
06001,200604,40
06007,200604,11
06013,200604,26
06019,200604,24
06029,200604,33
06037,200604,249
06039,200604,13
06041,200604,15
06059,200604,81
06061,200604,12
06065,200604,61
06067,200604,61
06071,200604,71
06073,200604,107
06075,200604,24
06077,200604,16
06079,200604,16
06081,200604,17
06085,200604,34
06087,200604,10
06089,200604,15
06095,200604,10
06097,200604,25
06099,200604,13
06107,200604,18
06111,200604,27
08001,200604,17
08005,200604,17
08031,200604,24
08041,200604,20
08059,200604,17
08077,200604,11
09001,200604,33
09003,200604,41
09009,200604,32
09011,200604,12
10003,200604,16
11001,200604,15
12009,200604,30
12011,200604,68
12015,200604,13
12017,200604,15
12021,200604,15
12031,200604,22
12033,200604,16
12053,200604,14
12057,200604,46
12069,200604,13
12071,200604,26
12081,200604,20
12083,200604,19
12086,200604,63
12095,200604,23
12099,200604,59
12101,200604,31
12103,200604,41
12105,200604,31
12111,200604,10
12115,200604,26
12117,200604,13
12127,200604,40
13067,200604,17
13121,200604,14
13135,200604,12
15003,200604,23
17031,200604,129
17043,200604,28
17089,200604,14
17097,200604,14
17099,200604,12
17119,200604,17
17167,200604,11
17201,200604,10
18003,200604,12
18089,200604,15
18097,200604,29
18157,200604,12
18163,200604,12
19061,200604,11
19113,200604,12
19153,200604,14
19155,200604,11
20091,200604,18
20173,200604,16
20177,200604,18
21111,200604,31
21195,200604,11
22017,200604,13
22019,200604,12
22051,200604,13
22071,200604,11
23005,200604,18
23031,200604,12
24003,200604,24
24005,200604,26
24031,200604,13
24033,200604,14
24510,200604,18
25001,200604,14
25005,200604,24
25009,200604,34
25013,200604,20
25017,200604,45
25021,200604,29
25023,200604,19
25025,200604,15
25027,200604,29
26025,200604,12
26049,200604,29
26075,200604,11
26077,200604,13
26081,200604,24
26099,200604,39
26121,200604,10
26125,200604,37
26145,200604,18
26163,200604,65
27053,200604,26
27123,200604,11
27137,200604,10
29077,200604,19
29095,200604,27
29183,200604,12
29189,200604,36
29510,200604,12
31055,200604,23
31109,200604,10
32003,200604,68
32031,200604,22
33011,200604,16
33015,200604,12
34001,200604,12
34003,200604,29
34007,200604,15
34013,200604,19
34017,200604,16
34023,200604,14
34025,200604,13
34029,200604,22
34031,200604,12
34039,200604,11
35001,200604,33
36005,200604,19
36007,200604,11
36027,200604,14
36029,200604,37
36047,200604,20
36055,200604,18
36059,200604,30
36061,200604,24
36063,200604,12
36065,200604,14
36067,200604,18
36071,200604,11
36081,200604,34
36091,200604,12
36103,200604,43
36119,200604,19
37021,200604,12
37057,200604,11
37063,200604,10
37081,200604,23
37119,200604,28
37183,200604,12
39017,200604,17
39023,200604,10
39035,200604,54
39049,200604,46
39061,200604,48
39085,200604,16
39093,200604,10
39095,200604,31
39099,200604,11
39113,200604,36
39151,200604,20
39153,200604,30
39155,200604,12
39165,200604,10
40109,200604,29
40143,200604,26
41005,200604,12
41029,200604,18
41033,200604,14
41039,200604,18
41043,200604,14
41047,200604,10
41051,200604,25
41067,200604,17
42003,200604,56
42011,200604,14
42017,200604,24
42021,200604,10
42029,200604,13
42045,200604,24
42049,200604,10
42071,200604,24
42077,200604,14
42091,200604,41
42097,200604,10
42101,200604,49
42125,200604,14
42129,200604,13
42133,200604,10
44003,200604,13
44007,200604,41
45007,200604,11
45019,200604,11
45045,200604,15
45051,200604,16
47037,200604,13
47065,200604,17
47093,200604,23
47125,200604,11
47157,200604,29
48029,200604,31
48113,200604,43
48121,200604,14
48135,200604,10
48141,200604,11
48167,200604,14
48183,200604,12
48201,200604,64
48245,200604,11
48303,200604,11
48339,200604,13
48355,200604,12
48439,200604,44
48453,200604,18
48491,200604,14
49035,200604,26
51059,200604,10
51087,200604,11
51810,200604,15
53011,200604,17
53033,200604,44
53035,200604,10
53053,200604,31
53061,200604,22
53063,200604,22
53077,200604,11
54039,200604,15
55063,200604,10
55079,200604,26
55133,200604,11
01073,200605,24
01089,200605,17
01097,200605,19
01101,200605,12
04013,200605,113
04015,200605,13
04019,200605,34
04021,200605,11
04025,200605,13
04027,200605,11
05119,200605,12
06001,200605,34
06007,200605,17
06013,200605,18
06019,200605,25
06029,200605,30
06037,200605,243
06041,200605,12
06059,200605,65
06061,200605,16
06065,200605,82
06067,200605,46
06071,200605,78
06073,200605,90
06075,200605,18
06077,200605,19
06081,200605,13
06083,200605,10
06085,200605,38
06095,200605,12
06097,200605,20
06099,200605,21
06107,200605,14
06111,200605,20
08001,200605,15
08005,200605,10
08031,200605,21
08041,200605,19
08059,200605,23
08077,200605,12
08123,200605,10
09001,200605,25
09003,200605,33
09005,200605,10
09009,200605,30
09011,200605,12
10003,200605,21
11001,200605,14
12005,200605,12
12009,200605,34
12011,200605,45
12017,200605,17
12019,200605,12
12021,200605,10
12031,200605,27
12033,200605,15
12053,200605,11
12057,200605,42
12069,200605,17
12071,200605,24
12081,200605,21
12083,200605,14
12085,200605,10
12086,200605,61
12095,200605,26
12099,200605,56
12101,200605,29
12103,200605,41
12105,200605,34
12111,200605,13
12115,200605,16
12117,200605,15
12127,200605,43
13067,200605,17
13089,200605,11
13121,200605,12
13135,200605,10
13215,200605,13
15003,200605,19
16001,200605,12
17031,200605,131
17043,200605,18
17097,200605,12
17115,200605,11
17119,200605,15
17143,200605,11
17197,200605,14
17201,200605,15
18089,200605,18
18097,200605,42
18141,200605,11
19113,200605,12
19153,200605,15
19163,200605,14
20091,200605,11
20173,200605,22
20209,200605,10
21067,200605,10
21111,200605,33
22051,200605,20
22071,200605,10
23005,200605,15
23031,200605,12
24003,200605,10
24005,200605,25
24031,200605,12
24033,200605,15
24510,200605,18
25001,200605,12
25005,200605,23
25009,200605,29
25013,200605,19
25017,200605,36
25021,200605,20
25023,200605,11
25025,200605,21
25027,200605,25
26021,200605,10
26049,200605,17
26081,200605,15
26099,200605,35
26125,200605,41
26145,200605,13
26161,200605,10
26163,200605,61
27053,200605,34
27123,200605,15
27137,200605,11
29077,200605,10
29095,200605,19
29183,200605,14
29189,200605,33
29510,200605,14
31055,200605,24
31109,200605,10
32003,200605,55
32031,200605,15
33011,200605,12
33015,200605,14
34003,200605,24
34005,200605,10
34007,200605,18
34011,200605,11
