GEOID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
48441,34603,33737,33101,33624,34780,35473,38891,39865,41232,42493,41558,40718,43181,44081,45559,47388,48215,50338,48040,54465
48443,26531,26154,27032,26848,27870,27927,25939,31759,30359,30926,35683,39260,37395,36712,39503,43815,41114,39033,41413,45677
48445,28613,27901,27005,28045,29539,30253,33218,33602,32788,31926,34495,31984,34928,37489,38752,43357,38910,40899,41268,42953
48447,29840,29321,28636,27982,29679,30680,31079,34057,34865,36523,37273,39860,41149,41582,43618,43225,42876,38162,42701,42746
48449,32679,31913,31498,31934,34210,36347,37703,37913,40295,37553,37818,38221,39312,40501,40680,41538,45324,47097,45604,49924
48451,34294,33700,33278,34062,35127,37203,36047,40104,42505,40399,39004,41626,43393,45405,45261,47756,48221,49462,51393,54774
48453,48406,47858,46543,45314,45288,48199,50825,53209,55650,53434,51905,53303,57293,60372,61779,65244,70068,72785,76255,80690
48455,27807,27157,27490,28036,28757,29975,31548,33064,32925,33081,34045,32745,33771,33447,36645,37213,38973,34741,40486,43788
48457,29944,29243,29328,30226,30933,32030,33034,36275,36730,33442,37914,36384,39255,40986,40442,40820,43617,43394,44041,48254
48459,33216,32710,32597,33503,34690,35807,37345,40616,42947,43685,42508,44434,43356,46489,46346,45494,49015,47517,48554,53078
48461,30899,31321,31503,32685,34791,34253,35997,40526,43137,44835,47407,47854,49846,54549,55918,57085,56335,56448,53867,58908
48463,27968,27010,26785,27665,28573,28859,30534,32881,33121,30465,31941,32749,32920,35813,37933,37700,36913,39610,39725,44690
48465,29090,28565,28989,30472,31202,31375,33035,34533,36573,33705,36647,38574,39864,38645,41437,42465,42104,41441,44276,45034
48467,35151,34599,34775,35416,36953,37629,41606,42822,42802,41893,41476,41452,42563,43220,43377,47252,49751,50308,51152,55554
48469,38573,37141,36725,37173,38388,37231,44524,45436,46104,47345,46566,45687,49012,51544,51003,55406,53659,52161,51646,57344
48471,32132,31093,30803,30646,30807,35064,31783,34927,38244,37203,37160,38138,38024,40092,39984,41429,42709,42304,43681,47519
48473,37289,36419,36539,38101,40480,40921,42999,46990,50653,47110,46313,47180,47015,49326,50589,50746,56407,55224,59807,61822
48475,30714,30777,30713,31550,33463,33494,35550,40080,42595,43023,41625,43871,46047,51026,53244,57570,63809,53242,53621,61396
48477,37475,36918,36919,37013,38087,39842,41092,44971,46210,42243,44245,44897,45657,49472,55139,51879,53157,51276,54332,59039
48479,28245,27471,27619,28857,29433,31339,32559,33696,36537,37140,34878,35295,35974,38652,37935,39237,36718,41979,44919,52576
48481,33296,32951,32889,33127,34170,35593,36195,40185,41678,36980,36097,41911,40716,42862,44110,45198,46097,46194,48040,49901
48483,32257,32488,30847,34332,35775,37203,37548,39603,43124,43565,41228,45848,47012,51922,52548,51114,47476,45356,48018,58544
48485,34948,34385,34463,35403,36451,38532,37018,39939,44392,41862,39299,42738,43791,43473,43379,45430,45071,44593,47477,51535
48487,30506,29812,29639,30018,30298,31507,32583,35864,38536,35530,38913,35785,37304,37840,39377,43073,40955,40353,44735,42570
48489,22521,21741,21844,23528,24451,24186,25224,24961,29079,26095,28307,28487,29225,28945,29782,30287,31225,30392,33171,35821
48491,62705,61575,60421,61540,63748,63397,63333,68320,69745,69862,66152,70276,71272,71252,73098,78531,82370,82131,87817,92661
48493,40852,40226,41469,42502,44429,45624,50073,55593,54206,55829,55992,56873,61103,60844,62752,68805,66045,70829,71207,76905
48495,32206,32059,31758,33680,35359,34357,39056,42548,45917,46105,45237,47674,48727,54294,55493,55331,53312,51965,56781,64894
48497,43209,42819,43433,44842,46223,49495,50916,54105,56290,54017,52117,55118,53927,58392,59904,58367,57609,60675,66387,70468
48499,32488,31300,31538,32383,34843,35166,38108,40592,41529,38940,40149,39514,45466,45763,42753,45753,47260,49739,48384,56945
48501,33982,34543,34513,36132,38192,37876,41156,45704,50317,50045,48953,48521,55063,57995,60738,59752,57114,58363,61560,62636
48503,31331,30630,30164,31150,32808,34532,35072,39007,39898,40772,40490,40133,43248,44372,41872,49079,52133,44909,49301,52643
48505,24470,23884,24334,25430,26157,23484,27077,30017,32249,30761,29915,30104,33462,34506,33291,35754,34136,32172,33160,36069
48507,17917,17239,17201,18622,19017,19283,18719,21346,23083,21841,22948,22982,25157,25291,26336,27711,25507,28867,30076,32538
49001,36568,36339,37436,38039,41205,38822,42567,39465,45994,41761,44077,44126,46309,46138,50818,50492,49843,51187,55940,58309
49003,46520,46044,46618,47329,48223,50231,50290,52615,53678,52867,55534,51558,53830,60372,56313,58380,57875,63624,62689,69380
49005,41164,40509,40857,41802,43012,41879,43890,46883,50023,47064,47367,47589,47609,49556,51735,51951,57422,55036,60315,63180
49007,35882,35307,36132,36291,38269,38203,39927,41981,45621,44684,45244,47585,47214,44594,47340,47894,49743,47627,51394,52110
49009,33368,32994,32699,34824,36667,36021,37468,41629,44963,43940,41248,48751,50911,53080,53006,57368,54784,55521,58910,63433
49011,55115,54973,55623,56885,58808,57492,61323,65767,67004,66220,64840,68974,69019,70456,70797,72268,77095,80433,84381,87610
49013,33234,33755,34962,36501,39346,42144,41794,49374,51616,53080,53196,54973,57945,61386,61976,63149,56408,60569,60767,59437
49015,41071,40474,40759,41293,43134,42219,46255,48191,48569,51014,51205,48745,51819,52070,49709,54086,54569,52877,54213,61893
49017,35079,34283,33964,34910,37454,38751,40269,41553,43312,41323,42668,40762,41786,43798,45666,45509,47901,50945,51028,54625
49019,32608,31619,31221,31699,33332,34901,36779,39219,38540,39070,39726,41410,42702,42368,43344,44858,55916,48920,50750,53535
49021,34121,33400,34096,35862,37495,37624,40881,40250,45206,40145,39980,41094,41804,43439,43615,45118,45581,48168,51393,58307
49023,39173,38853,39930,40204,41862,42287,47860,50048,49474,50589,51917,51762,51823,51942,55204,55201,57820,60078,65379,66056
49025,34937,34239,34455,36117,37613,37395,41082,42268,45337,43287,43939,42515,43128,46350,48456,47530,48697,49982,52355,55887
49027,37363,37255,37852,38825,40469,40555,42760,44948,46823,44852,45810,47316,48472,51424,52623,52206,55656,56215,58644,59069
49029,54015,54379,55981,56684,58865,58451,63016,68174,67768,75164,71484,74509,75348,83496,82597,81358,85681,96201,98875,101943
49031,29877,29508,28399,29195,32225,32862,34964,34610,36139,35962,35233,34079,36403,37897,37730,39507,39659,41334,40387,42196
49033,41064,41212,41220,43200,45036,45335,46583,49889,53159,53783,51902,50980,53643,54640,56772,58645,60008,58807,60695,64583
49035,48688,48348,47892,49076,50420,48398,52951,56378,59168,56954,56664,56166,58743,61716,62536,65549,68404,71396,73619,79941
49037,28562,27637,27111,27778,28751,29852,33238,34561,38827,36038,37259,37444,38329,40327,40590,39305,42747,43962,42982,49438
49039,33354,32954,33944,34494,35232,36281,37203,40706,42255,42834,39999,45231,43921,45338,44644,46929,47768,52251,52910,54648
49041,36654,36197,36721,37614,39160,38447,40057,45415,46127,46148,44830,43190,45243,49877,48622,48711,50909,52668,54339,58983
49043,66608,67541,66037,65610,66822,73572,78680,80431,79698,73769,74535,85221,84672,81907,92560,93235,94540,100879,105374,112482
49045,48434,48238,49575,51266,52718,52937,54163,63632,61867,56053,60541,61719,61927,59400,64193,67938,64675,72198,73584,80196
49047,36334,36313,36958,39140,42775,42836,48139,56265,57769,58312,54090,58936,60419,62028,65489,67561,64184,57355,63631,62541
49049,47499,46198,45773,46428,47544,47718,50661,57133,59701,57471,54385,58077,58167,60069,60957,65425,69568,70461,75296,79505
49051,50313,49629,50615,51180,53661,54340,58359,60888,64238,61609,61593,56379,62014,64423,65207,75112,73077,83344,85380,92136
49053,37854,36976,37850,39777,42726,43566,46110,47097,50389,46596,48247,46001,45305,50378,50169,54398,54876,55518,57069,64388
49055,33236,32637,31545,32465,34129,34733,36733,49817,40524,41785,42456,39593,40185,38945,42366,41596,43080,43805,47175,50555
49057,46216,45489,46160,46718,47481,48998,49525,52275,51413,53094,53612,52183,54169,54055,59293,58786,62768,62937,68106,71835
50001,42978,42986,43869,45369,46677,50077,50202,54205,56584,52135,51967,54542,55120,54683,59089,58408,59731,59467,68878,73574
50003,40362,39748,40012,40818,41411,43020,45077,46672,45029,44686,47161,44701,48306,48290,44674,50506,51989,52770,52510,56948
50005,35491,34598,34969,36116,36986,36480,39556,41034,42097,43193,40219,42452,42558,43011,45029,46403,48747,46299,50368,50942
50007,49733,49596,50676,51922,52843,53758,54664,57677,61230,60182,56016,60865,62374,62618,61908,67112,67833,65851,74240,76483
50009,31910,30684,30682,31286,32427,33811,34110,35986,38799,34407,34947,34535,35207,36140,35570,41764,40813,40288,43671,45796
50011,41449,41157,42136,43672,45145,45282,49965,51495,53032,51950,51296,53412,53436,55912,59184,59280,59418,60670,61129,65056
50013,45467,45137,46145,47096,48907,50147,52714,53199,57435,51993,54907,56241,54915,57559,60081,68342,65601,61971,67746,68364
50015,40065,39265,39822,41574,42986,44661,44651,48045,50375,50955,47994,46549,49256,46742,49142,54076,56207,56965,60230,60555
50017,40664,40523,41459,42282,43333,44276,48335,47437,49458,48423,48008,50192,49747,51348,53025,54552,54272,56138,62300,59758
50019,32336,31610,32236,33772,34962,36638,37611,37566,39184,39914,36515,39598,40764,40522,42089,42884,43107,44070,48688,48826
50021,37160,36806,37663,38803,39607,39736,43427,42028,47147,47493,43600,46542,45168,45757,44888,51164,50569,53492,51723,51903
50023,40940,40083,41174,44072,45738,45467,49103,52504,52832,51917,51334,54840,56710,52619,58673,56333,55803,62203,61808,65879
50025,39453,38684,39056,40287,41271,42371,42579,43759,46546,46912,43045,46566,49098,46642,49616,49298,47074,47827,54441,52068
50027,41603,41176,41734,43008,44440,46405,44860,50609,52611,48326,48804,49295,50094,51218,51513,53984,58123,58403,57438,61843
51001,29809,28913,28900,30063,31256,32837,37235,36616,37564,36512,37312,37714,36957,38064,38390,38690,39040,44038,42879,47335
51003,53263,51783,52365,53104,55118,58620,58428,63619,66606,63669,61845,63972,70813,70032,67083,71293,73132,77591,80392,86332
51005,36980,35731,36525,37349,38489,39204,40682,41530,42341,43230,43110,45108,44530,44983,45454,45210,47037,49655,46538,53341
51007,40929,41052,41493,42591,45008,46320,47140,52421,49180,47971,49057,49399,49714,52055,51738,53078,56172,54979,57280,60096
51009,37829,37133,37051,37549,38891,40673,42981,43890,44966,42117,42063,44494,43791,47268,43998,48646,46497,48980,50580,56218
51011,37164,36577,36542,36939,38080,39199,41114,41089,43529,42354,44479,44097,43814,44062,44397,49461,51431,50148,51131,54609
51013,65881,66764,67106,67161,66626,76196,84316,92345,97871,92703,93231,98060,99255,101533,107143,104354,108635,114705,120950,118986
51015,43427,42369,43492,45434,47039,46202,47970,50887,52341,50401,50534,51036,49773,54834,57808,56867,56784,58368,60556,63621
51017,36251,35533,35811,36523,38145,39464,40114,42316,42446,42619,41266,42423,44524,42951,43852,44401,47059,48753,50564,54385
51019,77570,76313,76934,77978,80272,81955,84152,87599,91274,87488,87320,94816,93489,95050,55507,54153,55708,65172,61186,66591
51021,31851,31322,32068,32742,34001,35057,36226,38175,39841,39512,39975,41654,42843,41939,42624,44727,44827,45564,47681,49023
51023,50437,50581,52316,52094,53211,53003,58481,58744,61778,59441,63528,62204,60943,61005,63646,62591,68390,70388,71874,74178
51025,30993,29689,29809,30503,31224,33109,37717,35160,35876,35757,36806,35207,34621,37800,37344,39748,39433,42569,41803,43835
51027,23775,23287,23682,24427,25549,25193,26265,28922,26571,30005,29712,32722,32848,31621,32083,32433,31763,32993,32144,36881
51029,30483,29530,29833,30610,31606,33084,35640,36315,38576,36414,37568,37440,34415,39538,38731,43774,42455,41763,45889,47202
51031,38200,37198,37373,38606,40058,40230,41225,43641,43055,44983,42158,47450,41193,47982,46663,46938,49935,50849,51525,48984
51033,41124,40030,41159,41640,44212,45687,48688,51498,53796,57352,52779,52496,54336,55760,56099,54696,55423,62207,67335,64647
51035,31381,30411,30894,31850,32812,32430,35822,35823,35651,34240,34796,34891,32777,36218,38474,42790,40390,42262,41517,45698
51036,42355,41994,42697,43275,44887,46167,48025,48113,50958,48096,45916,45960,47828,48394,49768,51645,56907,54504,56872,56465
51037,29922,29066,29610,30276,30698,31915,32397,34271,34145,33334,33899,35677,32873,35715,36339,37819,38557,40864,41382,43001
51041,61408,61023,61689,61907,63931,66625,67658,69583,71327,70055,69190,71074,70371,67454,72972,75107,76260,80573,80734,81641
51043,52674,52050,53499,53777,56839,59270,62476,64149,66296,65636,67962,74472,67922,74384,70281,71789,76753,76359,84021,85567
51045,38706,37887,37981,38869,39826,40858,43700,48319,45703,45125,44882,45789,38268,45527,46551,47832,48221,50210,50858,53319
51047,46546,46037,47804,50162,52707,52889,56507,60341,63248,61217,56897,58596,59609,63876,62394,63728,67023,69318,72111,79739
51049,33103,32432,32662,33700,34492,34447,36670,38953,40157,39141,39394,40080,36988,41799,41409,40958,42692,44699,46300,52005
51051,24716,24138,24922,25479,26490,26224,28505,29320,27680,31877,32955,33494,35147,33386,32103,32620,32795,33383,35047,37161
51053,41796,39747,40467,42123,44269,48160,48965,47395,50186,49595,50535,50152,51131,51864,52288,52694,54805,57284,57257,58474
51057,37136,36190,36375,37239,38770,38588,42762,43637,43511,48296,43125,42550,42012,44427,48277,47427,50033,50112,50785,53538
51059,84009,82986,82834,82648,83890,94173,99934,104984,107075,102325,102726,105409,106690,110658,110507,112844,115518,117989,122035,127898
51061,63573,64599,66517,68140,70652,73288,75527,81404,81359,83330,83176,85096,82957,82705,89106,89610,91372,96835,93462,103827
51063,33498,33137,34136,35073,36400,37659,40606,39478,41514,36664,44188,39997,42211,41652,43355,48448,42670,48341,48315,52277
51065,46630,46018,47036,49274,53062,52733,56893,57038,64289,68521,63869,62086,63307,63117,64258,65899,70005,71863,73463,75089
51067,38483,37998,38098,39049,40756,40712,42891,45238,45758,45105,40931,49003,43427,48070,47419,49117,52424,51031,53522,61878
51069,49248,48735,50723,52722,55084,57835,55983,64192,61295,60806,62173,64501,64027,68166,65485,69991,69346,72139,77684,83672
51071,35830,34743,34737,35816,37241,37582,39094,41186,43322,39421,40773,43139,44365,43504,45979,46727,51780,52808,50591,53111
51073,46170,45640,46247,47211,48760,48281,53052,56123,56922,55335,58893,58282,57173,58824,58900,63742,64296,63902,70938,71715
51075,57534,59655,60251,61142,64369,69975,70365,74747,76688,76772,81938,76804,81707,76843,86610,86257,88815,100686,89331,100444
51077,29614,28717,29006,29386,30260,30348,32491,31155,32399,32813,31930,31286,32611,33302,31893,37684,36113,37247,37550,41312
51079,46882,46888,47956,49974,51221,50828,52872,58476,59321,58123,57592,60710,59718,59730,61762,60406,66170,65394,67498,73345
51081,31387,29716,29543,30049,30676,38038,35068,37509,36926,35866,38702,37861,36996,38036,36459,40252,41539,47097,43533,47315
51083,30690,29743,29672,30119,31030,32334,33318,32490,34580,35458,35879,35170,36203,35553,39079,40432,39859,42552,43096,42619
51085,60486,60933,63578,65423,67979,71455,69390,75046,77935,74645,72319,71714,74660,77316,81940,81900,83405,89723,91028,90824
51087,50088,49767,50731,51201,53009,55284,57143,58194,61300,57318,59128,58110,58723,60050,62446,65524,66524,67434,68581,68975
51089,32473,31451,31271,31360,32044,32240,33897,35349,33479,35826,32669,32596,34232,36066,34842,36695,36703,41206,36471,41908
51091,30956,30356,30678,31219,32852,34519,34521,36521,38088,35892,35793,37286,37501,38314,38636,42363,42837,43939,45089,45917
51093,46507,46149,47692,49437,51424,53754,54659,58840,60042,59463,62224,60922,64606,62495,64350,67480,70982,70842,72993,78749
51095,58342,57352,59483,62326,66180,65681,67054,70487,76705,72902,74241,73575,78396,75806,75926,77668,84035,88149,86541,92773
51097,36124,35085,35180,36367,37738,39612,40014,43191,46715,42022,44277,45087,45090,44697,46331,47513,52115,51055,51124,54185
51099,52268,52632,54935,57322,61066,65669,63166,68824,78636,68846,77200,75935,75861,78180,76206,81128,80664,86878,86619,85657
51101,50148,50243,51587,52899,55004,58493,57576,62052,63605,59984,64205,57779,62005,61183,64305,64651,68053,69806,68724,73035
51103,35113,34304,35193,36077,38464,38155,40883,42392,45715,43434,44296,43470,47769,46578,45827,47098,44941,50793,52814,55072
51105,23924,23267,24030,25067,26106,25626,27289,29365,28682,29376,31116,30341,30606,32092,31429,32135,32466,32152,34796,35878
51107,84695,86345,87098,90122,94225,98245,99619,107200,111582,114200,119075,119525,118934,117680,122641,125900,134609,136191,140382,151806
51109,40616,40259,41430,43127,44726,44788,48086,52514,54777,52396,50101,53267,54836,53170,60121,57015,52671,60641,63714,64135
51111,28492,27734,28136,28713,29724,30802,32322,33777,34379,32930,35260,34488,33618,37712,37548,38941,38313,36591,41421,44860
51113,40767,40397,40660,41005,42948,43604,46754,50135,52472,50565,49389,52116,51094,51805,52513,53655,56774,58680,60450,66397
51115,43177,42966,44468,44729,48088,50550,49048,54431,53143,53177,53418,54113,57051,55128,58268,56119,59439,59296,61764,69112
51117,31543,30470,30313,30881,31789,31785,34566,36266,36941,34885,35196,36372,37435,38439,38500,33650,45827,42275,44832,43128
51119,37404,36667,37296,38636,40607,42016,43484,45583,56599,45695,45686,46171,48066,47399,48921,52407,49840,51534,54871,58834
